dataset;spatial_class;geo_ontology
DBpedia;http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInVermont;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatGradeIIListedBuildingsInCardiff;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMarketTownsInTheCzechRepublic;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatAirportsInYunnan;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRoundSquareSchools;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInSydney;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesEstablishedIn1937;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKozani(regionalUnit);GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatNationalHistoricSitesInOntario;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInMercerCounty,NewJersey;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresCompletedIn1973;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHousesInRossCounty,Ohio;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBusinessSchoolsInRussia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatResearchInstitutesOfInternationalRelations;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatAirportsInKhanty-MansiAutonomousOkrug;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInNorthamptonCounty,Pennsylvania;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInMissouri;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHotelsInBerlin;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPrivateSchoolsInNewSouthWales;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatGradeIIListedBuildingsInLancashire;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Charity108406619;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatNationalMonumentsOfChile;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatGovernmentBuildingsCompletedIn1919;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMuşProvince;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Excavation103302121;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCastlesInDerbyshire;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatMountainsOfAntarctica;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInBrussels;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRoadBridgesInRhodeIsland;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Lodge103685486;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRadioStationsEstablishedIn1997;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVolcanoesOfTurkey;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatTownshipsInEllsworthCounty,Kansas;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatStatesAndTerritoriesEstablishedIn1936;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Machinery103701640;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInWapelloCounty,Iowa;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRiversOfNorthRhine-Westphalia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatFormerTheatresInScotland;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHighSchoolsInSanJoaquinCounty,California;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInPińczówCounty;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesEstablishedIn1859;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheSomaliRegion;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInMonmouth,Wales;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatMountainsOfWyoming;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Carnival100519333;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatReligiousBuildingsCompletedIn2004;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSportsVenuesInWashington(state);GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatChurchesCompletedIn1850;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRailwayStationsClosedIn1894;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatArchaeologicalSitesInNewMexico;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Hamlet108226978;GeoRSS
DBpedia;http://dbpedia.org/class/yago/NavalBattle100958477;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheCundinamarcaDepartment;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInAlabama;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInTulareCounty,California;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatMuseumsInBaku;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatArenaFootballVenues;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatIncorporatedPlacesInBas-Saint-Laurent;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHuntingLodges;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatAustralianRulesFootballGrounds;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInSaltLakeCounty,Utah;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatMuseumsInBaku;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBattlesInvolvingTheTeutonicKnights;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInSangamonCounty,Illinois;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHousesInErie,Pennsylvania;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatResidentialBuildingsCompletedIn1911;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatUnincorporatedCommunitiesInLincolnCounty,Oregon;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRadioStationsEstablishedIn1938;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Utility108185758;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatParksInChina;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatChurchesCompletedIn1852;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHospitalsEstablishedIn1892;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCompaniesEstablishedIn1988;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatDefunctGrammarSchoolsInEngland;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInArkhangelskOblast;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInSaltLakeCity,Utah;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Fountain103388043;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatGovernmentBuildingsOnTheNationalRegisterOfHistoricPlacesInWashington(state);GeoRSS
DBpedia;http://dbpedia.org/class/yago/Wikicat7th-centuryBCConflicts;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Organism100004475;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInFayetteCounty,Pennsylvania;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRoadsInSwitzerland;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInKhammamDistrict;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCoal-firedPowerStationsInPennsylvania;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMunicipalitiesOfGraubünden;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSubmarinesOfTheRoyalNavy;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInSouthSomerset;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHousesInSaratogaCounty,NewYork;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPrivateElementarySchoolsInTexas;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSecondarySchoolsInNorthLincolnshire;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInUpperAustria;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCharterSchoolsInMaryland;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInMalappuramDistrict;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatLow-powerFMRadioStationsInArkansas;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatResidentialBuildingsOnTheNationalRegisterOfHistoricPlacesInPhiladelphia,Pennsylvania;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInOstrówWielkopolskiCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Utility108185758;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInDobrichProvince;W3C Basic Geo
DBpedia;http://dbpedia.org/ontology/BusCompany;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatArtMuseumsEstablishedIn1973;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatUrban-typeSettlementsInLeningradOblast;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatAmericanPeople;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheMorogoroRegion;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInOregon;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHighSchoolsInPierceCounty,Washington;GeoRSS
DBpedia;http://dbpedia.org/class/yago/MeasuringInstrument103733925;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInGastonCounty,NorthCarolina;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatValleysOfGrahamLand;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCistercianMonasteriesInWales;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/DepositoryFinancialInstitution108420278;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPresbyterianChurchesInKentucky;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInNayagarhDistrict;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatLakesOfKentucky;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatUrban-typeSettlementsInMurmanskOblast;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInLhasaPrefecture;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPublicMiddleSchoolsInWashington(state);W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatInternationalSchoolsInBelgium;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatProtectedAreasOfJacksonCounty,Illinois;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInCharlottesville,Virginia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatClientStatesOfNaziGermany;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatGardensInLincolnshire;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatFormerSettlementsInImperialCounty,California;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInDhaka;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInQuerétaro;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatMunicipalitiesOfHidalgo(state);GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatTownsAndVillagesInCountyOffaly;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatChurchesInLviv;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatViaRailStationsInBritishColumbia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInLefkoşaDistrict;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatReligiousBuildingsCompletedIn1872;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInArlington,Massachusetts;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPlacesInBačka;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInPiedmont;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInBellaryDistrict;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInLubuszVoivodeship;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatIslandsOfTheCaspianSea;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRailwayStationsOpenedIn1845;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInFederalDistrict(Brazil);GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatChurchesInChennai;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRadioStationsInAlbuquerque,NewMexico;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMuseumsInAtlanta,Georgia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRailwayStationsOpenedIn1952;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMethodistChurchesInMaryland;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatChurchesInDunedin;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSantaCatarina(state);W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInPrachaticeDistrict;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHighSchoolsInSanBernardinoCounty,California;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRomanCatholicSecondarySchoolsInTexas;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMaranhão;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatArchaeologicalSitesInArgentina;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInBarabankiDistrict;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatReligiousBuildingsCompletedIn1830;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatReligiousBuildingsCompletedIn1968;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInIllinois;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatLagoonsOfCalifornia;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSportsVenuesInSaxony;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInPhocis;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInDhaka;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatGhostTownsInElkoCounty,Nevada;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHotelsInBeijing;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatGradeII*ListedBuildingsInCornwall;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatDistrictsOfSofia;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatTownshipsInBentonCounty,Iowa;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRollerCoastersInTheUnitedKingdom;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInJamCounty;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatUnincorporatedCommunitiesInWashingtonCounty,Missouri;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPrivateElementarySchoolsInAlabama;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatFormerPopulatedPlacesInWestVirginia;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInÚstíNadLabemDistrict;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatWorldWarIISitesInFrance;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInFlorida;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPublicMiddleSchoolsInConnecticut;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatTownshipsInMadisonCounty,Ohio;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMiningMuseumsInKentucky;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInIda-ViruCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRiversOfRhineland-Palatinate;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRailwayStationsInShigaPrefecture;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolBuildingsCompletedIn1915;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatTownshipsInCowleyCounty,Kansas;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPresidentialLibraries;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatTownshipsInCoffeyCounty,Kansas;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Wikicat20th-centurySynagogues;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatParksInWestchesterCounty,NewYork;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatChurchesInLosAngeles,California;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatMountainsOfOman;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesInSaxony;W3C Basic Geo
DBpedia;http://schema.org/BankOrCreditUnion;GeoRSS
DBpedia;http://dbpedia.org/ontology/Congressman;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatNeighborhoodsInPaterson,NewJersey;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatEducationalInstitutionsEstablishedInThe1950s;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Wikicat4th-centuryChurchBuildings;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatFormerMunicipalitiesOfLimburg(Netherlands);W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheMunicipalityOfDobje;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Crime100766234;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatProtectedAreasOfTulareCounty,California;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatImportantBirdAreasOfAntarctica;GeoRSS
DBpedia;http://dbpedia.org/ontology/Wikidata:Q11424;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatChurchesInLambeth;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatShanghaiMetroStations;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInNayagarhDistrict;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInMinnesota;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHousesInWorcesterCounty,Maryland;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInOdisha;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatChurchesInAlamedaCounty,California;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRadioStationsEstablishedIn2012;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInRelizaneProvince;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHousesInMedford,Massachusetts;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInUherskéHradištěDistrict;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresCompletedIn1934;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatIndustrialBuildingsCompletedIn1899;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatMemberSchoolsOfTheIndependentAssociationOfPreparatorySchools;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatArmenianApostolicChurches;GeoRSS
DBpedia;http://dbpedia.org/class/yago/DiplomaticBuilding103203806;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInIllinois;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatParksInRhodeIsland;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBuenosAiresUndergroundStations;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPublicMiddleSchoolsInMaine;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHighSchoolsInOaklandCounty,Michigan;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolBuildingsCompletedIn1896;W3C Basic Geo
DBpedia;http://www.wikidata.org/entity/Q176799;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRoundSquareSchools;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInSalem,Massachusetts;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMontenegro;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInDavenport,Iowa;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatUniversitiesAndCollegesInThePhilippines;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMuseumsInEngland;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatMountainsOfShigaPrefecture;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatIndianInternationalSchools;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatStatesOfTheHolyRomanEmpire;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Wikicat19th-centuryLutheranChurchBuildings;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTajikistan;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCommunesInMureșCounty;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesEstablishedIn1689;GeoRSS
DBpedia;http://umbel.org/umbel/rc/Place;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatGradeII*ListedBuildingsInCornwall;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatWaterfallsOfPennsylvania;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInBiałaPodlaskaCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatTownsInNamibia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/SurpriseAttack101246541;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatReligiousBuildingsCompletedIn1904;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMuseumsInMontereyCounty,California;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatWaterfallsOfAlberta;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInMainpuriDistrict;GeoRSS
DBpedia;http://www.wikidata.org/entity/Q156362;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHotelBuildingsOnTheNationalRegisterOfHistoricPlacesInChicago,Illinois;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInDąbrowaCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMunicipalitiesOfSouthTyrol;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHotelBuildingsCompletedIn1889;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCommercialBuildingsCompletedIn1875;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInWashington,D.C.;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatProtectedAreasEstablishedIn1984;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRoadsInSwitzerland;W3C Basic Geo
